"","date","categories","count","text"
"1352",2021-11-27,"cumulative_total_deaths",5221090,"deaths Count: 5,221,090 
Date: 2021-11-27"
"1353",2021-11-28,"cumulative_total_cases",261994904,"cases Count: 261,994,904 
Date: 2021-11-28"
"1354",2021-11-28,"cumulative_total_deaths",5226137,"deaths Count: 5,226,137 
Date: 2021-11-28"
"1355",2021-11-29,"cumulative_total_cases",262473297,"cases Count: 262,473,297 
Date: 2021-11-29"
"1356",2021-11-29,"cumulative_total_deaths",5232179,"deaths Count: 5,232,179 
Date: 2021-11-29"
"1357",2021-11-30,"cumulative_total_cases",263088196,"cases Count: 263,088,196 
Date: 2021-11-30"
"1358",2021-11-30,"cumulative_total_deaths",5240437,"deaths Count: 5,240,437 
Date: 2021-11-30"
"1359",2021-12-01,"cumulative_total_cases",263775028,"cases Count: 263,775,028 
Date: 2021-12-01"
"1360",2021-12-01,"cumulative_total_deaths",5249270,"deaths Count: 5,249,270 
Date: 2021-12-01"
"1361",2021-12-02,"cumulative_total_cases",264493657,"cases Count: 264,493,657 
Date: 2021-12-02"
"1362",2021-12-02,"cumulative_total_deaths",5257372,"deaths Count: 5,257,372 
Date: 2021-12-02"
"1363",2021-12-03,"cumulative_total_cases",265208161,"cases Count: 265,208,161 
Date: 2021-12-03"
"1364",2021-12-03,"cumulative_total_deaths",5265488,"deaths Count: 5,265,488 
Date: 2021-12-03"
"1365",2021-12-04,"cumulative_total_cases",265826339,"cases Count: 265,826,339 
Date: 2021-12-04"
"1366",2021-12-04,"cumulative_total_deaths",5272229,"deaths Count: 5,272,229 
Date: 2021-12-04"
"1367",2021-12-05,"cumulative_total_cases",266336608,"cases Count: 266,336,608 
Date: 2021-12-05"
"1368",2021-12-05,"cumulative_total_deaths",5277051,"deaths Count: 5,277,051 
Date: 2021-12-05"
"1369",2021-12-06,"cumulative_total_cases",266827738,"cases Count: 266,827,738 
Date: 2021-12-06"
"1370",2021-12-06,"cumulative_total_deaths",5283267,"deaths Count: 5,283,267 
Date: 2021-12-06"
"1371",2021-12-07,"cumulative_total_cases",267460588,"cases Count: 267,460,588 
Date: 2021-12-07"
"1372",2021-12-07,"cumulative_total_deaths",5291644,"deaths Count: 5,291,644 
Date: 2021-12-07"
"1373",2021-12-08,"cumulative_total_cases",268153447,"cases Count: 268,153,447 
Date: 2021-12-08"
"1374",2021-12-08,"cumulative_total_deaths",5299909,"deaths Count: 5,299,909 
Date: 2021-12-08"
"1375",2021-12-09,"cumulative_total_cases",268843040,"cases Count: 268,843,040 
Date: 2021-12-09"
"1376",2021-12-09,"cumulative_total_deaths",5308312,"deaths Count: 5,308,312 
Date: 2021-12-09"
"1377",2021-12-10,"cumulative_total_cases",269527588,"cases Count: 269,527,588 
Date: 2021-12-10"
"1378",2021-12-10,"cumulative_total_deaths",5316585,"deaths Count: 5,316,585 
Date: 2021-12-10"
"1379",2021-12-11,"cumulative_total_cases",270130315,"cases Count: 270,130,315 
Date: 2021-12-11"
"1380",2021-12-11,"cumulative_total_deaths",5323132,"deaths Count: 5,323,132 
Date: 2021-12-11"
"1381",2021-12-12,"cumulative_total_cases",270653460,"cases Count: 270,653,460 
Date: 2021-12-12"
"1382",2021-12-12,"cumulative_total_deaths",5328026,"deaths Count: 5,328,026 
Date: 2021-12-12"
"1383",2021-12-13,"cumulative_total_cases",271134334,"cases Count: 271,134,334 
Date: 2021-12-13"
"1384",2021-12-13,"cumulative_total_deaths",5333751,"deaths Count: 5,333,751 
Date: 2021-12-13"
"1385",2021-12-14,"cumulative_total_cases",271778378,"cases Count: 271,778,378 
Date: 2021-12-14"
"1386",2021-12-14,"cumulative_total_deaths",5341744,"deaths Count: 5,341,744 
Date: 2021-12-14"
"1387",2021-12-15,"cumulative_total_cases",272508387,"cases Count: 272,508,387 
Date: 2021-12-15"
"1388",2021-12-15,"cumulative_total_deaths",5350267,"deaths Count: 5,350,267 
Date: 2021-12-15"
"1389",2021-12-16,"cumulative_total_cases",273254497,"cases Count: 273,254,497 
Date: 2021-12-16"
"1390",2021-12-16,"cumulative_total_deaths",5357859,"deaths Count: 5,357,859 
Date: 2021-12-16"
"1391",2021-12-17,"cumulative_total_cases",274002420,"cases Count: 274,002,420 
Date: 2021-12-17"
"1392",2021-12-17,"cumulative_total_deaths",5365419,"deaths Count: 5,365,419 
Date: 2021-12-17"
"1393",2021-12-18,"cumulative_total_cases",274680916,"cases Count: 274,680,916 
Date: 2021-12-18"
"1394",2021-12-18,"cumulative_total_deaths",5371630,"deaths Count: 5,371,630 
Date: 2021-12-18"
"1395",2021-12-19,"cumulative_total_cases",275266207,"cases Count: 275,266,207 
Date: 2021-12-19"
"1396",2021-12-19,"cumulative_total_deaths",5376283,"deaths Count: 5,376,283 
Date: 2021-12-19"
"1397",2021-12-20,"cumulative_total_cases",275842368,"cases Count: 275,842,368 
Date: 2021-12-20"
"1398",2021-12-20,"cumulative_total_deaths",5382099,"deaths Count: 5,382,099 
Date: 2021-12-20"
"1399",2021-12-21,"cumulative_total_cases",276618918,"cases Count: 276,618,918 
Date: 2021-12-21"
"1400",2021-12-21,"cumulative_total_deaths",5389969,"deaths Count: 5,389,969 
Date: 2021-12-21"
"1401",2021-12-22,"cumulative_total_cases",277539829,"cases Count: 277,539,829 
Date: 2021-12-22"
"1402",2021-12-22,"cumulative_total_deaths",5397941,"deaths Count: 5,397,941 
Date: 2021-12-22"
"1403",2021-12-23,"cumulative_total_cases",278558995,"cases Count: 278,558,995 
Date: 2021-12-23"
"1404",2021-12-23,"cumulative_total_deaths",5405255,"deaths Count: 5,405,255 
Date: 2021-12-23"
"1405",2021-12-24,"cumulative_total_cases",279569769,"cases Count: 279,569,769 
Date: 2021-12-24"
"1406",2021-12-24,"cumulative_total_deaths",5411630,"deaths Count: 5,411,630 
Date: 2021-12-24"
"1407",2021-12-25,"cumulative_total_cases",280487579,"cases Count: 280,487,579 
Date: 2021-12-25"
"1408",2021-12-25,"cumulative_total_deaths",5416293,"deaths Count: 5,416,293 
Date: 2021-12-25"
"1409",2021-12-26,"cumulative_total_cases",281177143,"cases Count: 281,177,143 
Date: 2021-12-26"
"1410",2021-12-26,"cumulative_total_deaths",5420152,"deaths Count: 5,420,152 
Date: 2021-12-26"
"1411",2021-12-27,"cumulative_total_cases",281995807,"cases Count: 281,995,807 
Date: 2021-12-27"
"1412",2021-12-27,"cumulative_total_deaths",5425498,"deaths Count: 5,425,498 
Date: 2021-12-27"
"1413",2021-12-28,"cumulative_total_cases",283304917,"cases Count: 283,304,917 
Date: 2021-12-28"
"1414",2021-12-28,"cumulative_total_deaths",5432705,"deaths Count: 5,432,705 
Date: 2021-12-28"
"1415",2021-12-29,"cumulative_total_cases",284958431,"cases Count: 284,958,431 
Date: 2021-12-29"
"1416",2021-12-29,"cumulative_total_deaths",5440362,"deaths Count: 5,440,362 
Date: 2021-12-29"
"1417",2021-12-30,"cumulative_total_cases",286897756,"cases Count: 286,897,756 
Date: 2021-12-30"
"1418",2021-12-30,"cumulative_total_deaths",5447812,"deaths Count: 5,447,812 
Date: 2021-12-30"
"1419",2021-12-31,"cumulative_total_cases",288842783,"cases Count: 288,842,783 
Date: 2021-12-31"
"1420",2021-12-31,"cumulative_total_deaths",5454128,"deaths Count: 5,454,128 
Date: 2021-12-31"
"1421",2022-01-01,"cumulative_total_cases",290617792,"cases Count: 290,617,792 
Date: 2022-01-01"
"1422",2022-01-01,"cumulative_total_deaths",5458720,"deaths Count: 5,458,720 
Date: 2022-01-01"
"1423",2022-01-02,"cumulative_total_cases",291910879,"cases Count: 291,910,879 
Date: 2022-01-02"
"1424",2022-01-02,"cumulative_total_deaths",5462350,"deaths Count: 5,462,350 
Date: 2022-01-02"
"1425",2022-01-03,"cumulative_total_cases",293379555,"cases Count: 293,379,555 
Date: 2022-01-03"
"1426",2022-01-03,"cumulative_total_deaths",5467062,"deaths Count: 5,467,062 
Date: 2022-01-03"
"1427",2022-01-04,"cumulative_total_cases",295592622,"cases Count: 295,592,622 
Date: 2022-01-04"
"1428",2022-01-04,"cumulative_total_deaths",5474499,"deaths Count: 5,474,499 
Date: 2022-01-04"
"1429",2022-01-05,"cumulative_total_cases",298169475,"cases Count: 298,169,475 
Date: 2022-01-05"
"1430",2022-01-05,"cumulative_total_deaths",5482050,"deaths Count: 5,482,050 
Date: 2022-01-05"
